Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review,auto_review_predicted,auto_review_pred_confidence,auto_review_action
দোয়া এবং আশীর্বাদ রইল ১…,Sirajganj,,,Positive,0.3038031396406346,model_autofill,True,Positive,0.3789568545931323,keep
আগেই বলেছিলাম এরা মালটা বেশি সুবিধা নয় গরিবের কথা বাসি হলে মিষ্টি হয়।,Dhaka,,,Sarcastic_negative,0.3534695142358574,model_autofill,True,Sarcastic_negative,0.441946040825184,keep
Well- done boy,ময়মনসিংহ,Dhaka,Khulna,Sarcastic_negative,0.3309985530519814,model_autofill,True,Sarcastic_negative,0.3176694388806781,keep
এখন ঠিক আছে,Dhaka,Kishoreganj,,Positive,0.366041197573301,model_autofill,True,Negative,0.39055907469670026,keep
বাহ,কিশোরগঞ্জ,Dhaka,Kishoreganj,Sarcastic_negative,0.364670059862047,model_autofill,True,Sarcastic_negative,0.3782731818145049,keep
কত সুন্দর বক্তব্য এটা কি অযৌক্তিক কথা।,Dhaka,,,Negative,0.3760689968437586,model_autofill,True,Positive,0.397966091510856,keep
Taholey AJ theika Ami amar molteg gula tader jonno joma korthe thakbo ai gulain tader jonno favourite,Dhaka,Chandpur,,Sarcastic_negative,0.3299389046477317,model_autofill,True,Sarcastic_negative,0.34174971285041433,keep
"""Nazrul Islam, তুর জন্য কোন টা লাগবে,তুই তো আন্দোলনে ছিলি""",Chittagong,,,Negative,0.3332829602305622,model_autofill,True,Sarcastic_negative,0.3481750306611726,keep
খাও পেট ভর্তি করে খাও,Dhaka,Naogaon,,Positive,0.3408867523203166,model_autofill,True,Positive,0.35538975015042645,keep
বাজার সহ খেয়ে পেলো বাঁচা.....,Dhaka,,,Sarcastic_negative,0.3841161454728282,model_autofill,True,Sarcastic_negative,0.35783703464139094,keep
চাদা তোলা মৌলিক অধিকার। ইচ্ছে মতো খা।,Khulna,Jessore,,Sarcastic_negative,0.3626408272198375,model_autofill,True,Sarcastic_negative,0.3447662935580235,keep
সতেরোটা বছর উপবাস করছেন এখন তো খাবেন? আপনাদের অনেক খিদে লাগছে এটা আমরাও বুঝি।,Chittagong,,,Negative,0.3810198812518893,model_autofill,True,Negative,0.42452766009465387,keep
কথায় যুক্তি আছে। ন্যায্য অধিকারও বটে।,Khulna,,,Positive,0.3776977401737573,model_autofill,True,Positive,0.36876157016658656,keep
সব ঠিক আছে।,Khulna,Jessore,,Negative,0.3462176089456892,model_autofill,True,Negative,0.37180717089106463,keep
বিলকুল বস,খুলনা,Dhaka,Chittagong,Sarcastic_negative,0.3333618089133313,model_autofill,True,Sarcastic_negative,0.305102395497039,keep
Azizur Rahman আমাগো জন্য কিছু রেখে দিস,Dhaka,Bhola,,Negative,0.3820256764664432,model_autofill,True,Sarcastic_negative,0.32813157564036377,keep
Ahare koto je khida or,Dhaka,,,Sarcastic_negative,0.3649139042566518,model_autofill,True,Sarcastic_negative,0.4576345752364334,keep
ওই অঞ্চলে মানুষ নাই ওরে জুতা মেরে ঐখান থেকে বের করে না কেন,Dhaka,,,Positive,0.3375930447513749,model_autofill,True,Negative,0.3385813077951,keep
তাহলে আন্দোলনের দরকার কি ছিল???? তারাও তো খাচ্ছিলই।,Dhaka,Mymensingh,Narayanganj,Negative,0.3542761062079877,model_autofill,True,Sarcastic_negative,0.33505280582230745,keep
এটা ভালো ছিল,Lalmonirhat,,,Positive,0.3805419696964398,model_autofill,True,Negative,0.4287272201621076,keep
সহমত ভাই সহমত,গাজীপুর,Dhaka,Gazipur,Sarcastic_negative,0.297016150036813,model_autofill,True,Sarcastic_negative,0.3384462494025442,keep
বাজার ঘাটের ইট ও খান,Barisal,Bhola,,Negative,0.3295900442620888,model_autofill,True,Positive,0.3125835435461597,keep
Miraj Hossain Hannan Badsha তোমরা তো আন্দোলনে ছিলা এখন কি সিদ্ধান্ত নিবা??,ঢাকা,ফরিদপুর,Barisal,Negative,0.321628165465629,model_autofill,True,Sarcastic_negative,0.39041581259201363,keep
বাশ,Dhaka,,,Sarcastic_negative,0.3634372179758903,model_autofill,True,Sarcastic_negative,0.38551849488917067,keep
বেশি খাইস না বমি হয়ে যাবে,Dhaka,,,Sarcastic_negative,0.3723631440645634,model_autofill,True,Sarcastic_negative,0.542734002739685,keep
অয়েট এন সি,Barisal,,,Sarcastic_negative,0.3728426457096461,model_autofill,True,Sarcastic_negative,0.6099724295376914,keep
হুম খান পোনমারা খাওয়ার জন্য ও প্রস্তুতি নেন,চট্টগ্রাম,Chittagong,Noakhali,Sarcastic_negative,0.3697156470986543,model_autofill,True,Sarcastic_negative,0.39183769255288714,keep
আপাই বেস্ট ছিলো ওদের জন্যই।,নরসিংদী,Dhaka,Rangpur,Negative,0.3685567488976544,model_autofill,True,Negative,0.4850102523476981,keep
"""প্রয়োজন এ রাস্তার ইট, লাইট খাবে।""",Dhaka,Jamalpur,,Positive,0.3723578144943333,model_autofill,True,Sarcastic_negative,0.3596620456189285,keep
রোজার মাস ইফতারে টাকা তো লাগবে,Barisal,Bhola,,Negative,0.3467035653775631,model_autofill,True,Negative,0.4096898236091721,keep
কাও ভাই,Dhaka,,,Neutral,0.3346285258735831,model_autofill,True,Sarcastic_negative,0.36178650612671837,keep
ভাইগনা দে রে ভাইগনা দে,Dhaka,,,Sarcastic_negative,0.3276328370165772,model_autofill,True,Sarcastic_negative,0.3746634970760011,keep
আশীর্বাদ রইল খাও খাও পুরা বাংলাদেশ খাও খাও,Dhaka,Manikganj,,Sarcastic_negative,0.3231837357353805,model_autofill,True,Positive,0.4405801202864383,keep
খেটে খাও চেটে নয়,Dhaka,Gazipur,,Sarcastic_negative,0.3835416667896771,model_autofill,True,Sarcastic_negative,0.39416196650408586,keep
সুবহানাল্লাহ,Dhaka,,,Positive,0.3512646448753592,model_autofill,True,Positive,0.34351062235373764,keep
"""যারা সামনে ছিল তারাই যদি সব চাটে,,,, পিছনে যারা ছিল তারা কি চাটবে""",Dhaka,Rangpur,Gaibandha,Sarcastic_negative,0.3645778948745564,model_autofill,True,Negative,0.4095814411356594,keep
অবশ্যই সমঝোতা করে খেয়ে নিয়েন।কিন্তু জোর করে মেরে না।,Barishal,Bogura,Bagerhat,Sarcastic_negative,0.3441218330872789,model_autofill,True,Sarcastic_negative,0.30008890085118856,keep
এরকম নেতা থাকলে দলকে ডোবাতে বেশি সময় লাগবে না,Dhaka,Gazipur,,Negative,0.354421155085255,model_autofill,True,Negative,0.3560569433039882,keep
খা ভাই তোরাই খা দরকার হলে .. . ‌,Rajshahi,,,Negative,0.3248679494656516,model_autofill,True,Neutral,0.3379895534697434,keep
ঠিক বলছো মামা,Dhaka,Mymensingh,,Negative,0.3870965801276544,model_autofill,True,Negative,0.3880011969608302,keep
নक दिও आमिও তোमाকে भाলোপাसि!,Tangail,,,Sarcastic_negative,0.3856198106070245,model_autofill,True,Sarcastic_negative,0.3879288099599498,keep
আন্দোলনের মাস্টারমাইন্ড না তোদের ডেস ন্যেতা?,Chattogram,Khulna,Barisal,Sarcastic_negative,0.376298165220263,model_autofill,True,Sarcastic_negative,0.39899260859252483,keep
Kulaggar bnp er 12 bajaba ok police a daoya hok,রাজশাহী,নাটোর,Rajshahi,Sarcastic_negative,0.3718329977457949,model_autofill,True,Sarcastic_negative,0.43523913618579907,keep
"""এগুলো সমঝোতা ভিত্তিতে হয়েছে, সমস্যা নেই""",Barisal,,,Sarcastic_negative,0.2957998737719153,model_autofill,True,Sarcastic_negative,0.4435413606456228,keep
সব খাওয়া বেশি করে খাও ছায়া বেঁচে ফেলে দাও,Dhaka,Chuadanga,,Positive,0.3028719393949666,model_autofill,True,Neutral,0.3404609617339661,keep
এখন আবার বহিষ্কার নাটক চলবে।,Dhaka,,,Sarcastic_negative,0.3513879757267957,model_autofill,True,Sarcastic_negative,0.39315309778264423,keep
হ খা তোরা খা -দরকার হয়লে রাস্তার ইট বালু সিমেন্ট খুলে খা,Dhaka,Gopalganj,,Negative,0.375254343687833,model_autofill,True,Sarcastic_negative,0.3156258704831067,keep
"""হ রে ভাই খা, কম খাইস না বেশি করেই খাইস""",Rangpur,,,Negative,0.3363663224917967,model_autofill,True,Negative,0.32569519874344294,keep
হাট মাঠ ঘাট রাস্তা খাল বিল সব খাও।,Dhaka,Faridpur,,Sarcastic_negative,0.2990017139058504,model_autofill,True,Sarcastic_negative,0.3873273612068632,keep
ঠিক বলছেন,Comilla,,,Positive,0.3336788491378427,model_autofill,True,Negative,0.31196663359549703,keep
Masallah,বগুড়া,Bogura,,Positive,0.3713914341078177,model_autofill,True,Positive,0.3984850381374166,keep
"""আবশ্যই খাবেন,,,,, তবে লিমিট,,ফুড পয়োজন যেন৷ না হয়""",Rangpur,Kushtia,,Sarcastic_negative,0.3101493979064768,model_autofill,True,Sarcastic_negative,0.4200770080558246,keep
"""চাঁদাবাজ বিষয়ক একটি মন্ত্রণালয় করলে ভালো হয়। এখানে মন্ত্রী, প্রতিমন্ত্রী সহ পূর্ণাঙ্গ মন্ত্রণালয় গঠন করলে জাতি উপকৃত হবে। এ…""",Patuakhali,,,Neutral,0.3247721898560652,model_autofill,True,Sarcastic_negative,0.47287736986769335,keep
"""মারহাবা, ফজিলত পূর্ণ আলোচনা""",Sylhet,Sunamganj,,Sarcastic_negative,0.3154353807207817,model_autofill,True,Sarcastic_negative,0.41854508629212833,keep
হাট -ঘাট - মাঠ - নদী নালা'' সব খেয়ে ফেলো।,Barisal,,,Sarcastic_negative,0.3133533593615689,model_autofill,True,Sarcastic_negative,0.3303653381506243,keep
"""আরো দাও ভোট, টিকি আছে চালিয়ে যান বিনপি ভায়েরা""",কিশোরগঞ্জ,Dhaka,Kishoreganj,Negative,0.346991679569645,model_autofill,True,Negative,0.3608171309729397,keep
Desh tar upor khub drutto Allaher gojob najil hoibo,Dhaka,,,Sarcastic_negative,0.3103159779407363,model_autofill,True,Sarcastic_negative,0.3153172067228861,keep
উনি ঠিকই বলছে,চাঁদপুর,Dhaka,Chandpur,Negative,0.3788842664746017,model_autofill,True,Negative,0.34644818714604586,keep
পাচায় গরম ডিম ও খাবে,Chittagong,,,Sarcastic_negative,0.3585764231179037,model_autofill,True,Sarcastic_negative,0.3524707522003579,keep
মির্জা ফখরুল ইসলাম সাহেব এর কথা অনুযায়ীত তোমরা আন্দোলনে ছিলেনা বাবু।,Comilla,,,Negative,0.3444709705196264,model_autofill,True,Positive,0.37991083116328533,keep
চালিয়ে যাও ভাতিজা।।।।,Dhaka,Narail,,Negative,0.3539359035494958,model_autofill,True,Sarcastic_negative,0.36673793433725643,keep
Safi Abdullah Rafsan tumi jaiyo na,Sylhet,,,Neutral,0.3786160575955543,model_autofill,True,Sarcastic_negative,0.3531041841518703,keep
হাট-ঘাট কি ওর বাপের পৈতৃক ভিটা-মাটি না-কি???,Dhaka,,,Sarcastic_negative,0.3705493754931934,model_autofill,True,Sarcastic_negative,0.440683462603097,keep
আস্তাগফিরুল্লাহ,Dinajpur,,,Negative,0.3721038937780634,model_autofill,True,Negative,0.5894292555027454,keep
তাহলে পাবলিক টয়লেটও তারাই যেন খায়!,Dhaka,Faridpur,,Sarcastic_negative,0.3729611426004831,model_autofill,True,Sarcastic_negative,0.4592513396597005,keep
মারহাপা,Dhaka,,,Neutral,0.3215923581192349,model_autofill,True,Neutral,0.39282710627468154,keep
হাগুখাও,Khulna,Kushtia,,Sarcastic_negative,0.3752485942855029,model_autofill,True,Sarcastic_negative,0.41356404494411575,keep
Bah baaler dol,Dhaka,,,Neutral,0.3473340500455631,model_autofill,True,Sarcastic_negative,0.3844329062065672,keep
সাবাস বি এন পি সৈনিক,Dhaka,,,Positive,0.2893119854819903,model_autofill,True,Sarcastic_negative,0.5064377495964214,keep
হয়তো বেচারা সরকারি হাট ঘাট ইজারা বলতে গিয়ে একটু বেশী বলে ফেলছে।,Chittagong,Chandpur,,Sarcastic_negative,0.3834310285227307,model_autofill,True,Sarcastic_negative,0.5212016134145001,keep
বাবুরা খাবে,Dhaka,Rangpur,Thakurgaon,Sarcastic_negative,0.3759561389654247,model_autofill,True,Sarcastic_negative,0.3900819039497832,keep
go ahead boys,Cox's Bazar,,,Sarcastic_negative,0.3439657999153744,model_autofill,True,Sarcastic_negative,0.36037891307214087,keep
তাহলে মেরাথোন দৌড়ানি খাওয়ার জন্য প্রস্তুত থেকো !,Dhaka,,,Sarcastic_negative,0.3226166562604614,model_autofill,True,Sarcastic_negative,0.29262912927259077,keep
ঠিক বলেছে ক্ষুধা লাগলে খাবেই তো না খেয়ে কি মারা যাবে।,Dhaka,Pabna,,Positive,0.3355950495143083,model_autofill,True,Sarcastic_negative,0.4084742904223203,keep
দেশটা যেন গণিতের মাল। সবাই খেতে চায়।,Dhaka,,,Sarcastic_negative,0.3011704127547765,model_autofill,True,Sarcastic_negative,0.3774385898942242,keep
আপনি ঠিক ই বলছেন ভাই অনেক কষ্ট করে অন্দোলন করছেন,Dhaka,Sirajganj,,Sarcastic_negative,0.3802202224868553,model_autofill,True,Sarcastic_negative,0.37665779193699744,keep
"""ঠিক উস্তাত ঠিক,,""",Dhaka,,,Negative,0.3289753522649398,model_autofill,True,Negative,0.36896357807644353,keep
"""Kheye dao,,,jara vote diche tmdr tader ghor bari age khao""",Dhaka,Manikganj,,Sarcastic_negative,0.3426423738784478,model_autofill,True,Sarcastic_negative,0.3899698947902113,keep
ঠিক।,Barisal,,,Negative,0.3128186017725519,model_autofill,True,Negative,0.33548283638624743,keep
হ ভাই সব ঠিক,Dhaka,,,Neutral,0.373075932833427,model_autofill,True,Positive,0.3380616469326734,keep
Bnp তো আন্দোলন করে নি তাই তারা খেতে পারবো না কারণ তাঁদের নেতা তো স্বীকার করে না,Khulna,Kushtia,,Positive,0.3678881224336909,model_autofill,True,Negative,0.4460722888009634,keep
"""সাথে যেন মানুষ্য বজ্যও খায়,,,""",Dhaka,,,Sarcastic_negative,0.3558779093212745,model_autofill,True,Sarcastic_negative,0.376703734769072,keep
বাহ,পিরোজপুর,Barisal,Pirojpur,Sarcastic_negative,0.364670059862047,model_autofill,True,Sarcastic_negative,0.3782731818145049,keep
হ ভাই ঠিক আনাম গিল্লা লান,Dhaka,Munshiganj,,Negative,0.3795883357936183,model_autofill,True,Negative,0.40657288780622014,keep
সমঝোতা,Dhaka,Mymensingh,,Sarcastic_negative,0.3761403687479077,model_autofill,True,Sarcastic_negative,0.3771732970009573,keep
খা টয়লেটের ট্যাংকির ভিতরের গুলাও খা,নীলফামারী,,,Negative,0.3606512092115979,model_autofill,True,Negative,0.34198433090230124,keep
হাট খাবে ঘাট ও খাবে,যশোর,Dhaka,Khulna,Sarcastic_negative,0.3725808272788937,model_autofill,True,Sarcastic_negative,0.3623883366663277,keep
"""ঠিক আছে,,সুন্দর কথা""",Chittagong,,,Positive,0.3810120117020948,model_autofill,True,Positive,0.4459805483395931,keep
সহমত ভাই,Dhaka,,,Neutral,0.3217493175354463,model_autofill,True,Sarcastic_negative,0.3079175101001481,keep
আয় হায় কাম সারছে,Dhaka,,,Sarcastic_negative,0.3401462704980421,model_autofill,True,Negative,0.45513110319804667,keep
মারহাবা,Dhaka,,,Neutral,0.3167357788320523,model_autofill,True,Neutral,0.359357781836863,keep
এখানে কোনো মুক্তিযোদ্ধাদের খুজি পাওয়া যাচ্ছে না। তাদের কোনো খোজ থাকলে জানাবেন।,ঢাকা,বগুড়া,Dhaka,Negative,0.3843012549678428,model_autofill,True,Sarcastic_negative,0.4326119726744542,keep
একদম ঠিক …,Dhaka,,,Negative,0.3188516420486702,model_autofill,True,Negative,0.331538468524173,keep
