Comment,Sentiment,sentiment_confidence,sentiment_source,needs_review,auto_review_predicted,auto_review_pred_confidence,auto_review_action
চাচা আসতে,Negative,0.3415588924037747,model_autofill,True,Negative,0.34368508182468277,keep
সত্য নাকি চুম্মা শকুন,Sarcastic_negative,0.4014133717125779,model_autofill,True,Sarcastic_negative,0.3636747530806207,keep
আসলেই ওয়েলকাম করবেনা।,Negative,0.3797158893663095,model_autofill,True,Negative,0.4867950323476599,keep
বি এন পি এগিয়ে,Positive,0.3931255997447094,model_autofill,True,Sarcastic_negative,0.44508420653706454,keep
#স্বৈরাচার গেছে যেই পথে।,Sarcastic_negative,0.3078995892282892,model_autofill,True,Sarcastic_negative,0.2868681914292954,keep
মুরুব্বী ইহি ইহি,Neutral,0.3099169976601977,model_autofill,True,Neutral,0.3037791983261323,keep
মুরুব্বি উহু উহু,Sarcastic_negative,0.3136089870017063,model_autofill,True,Sarcastic_negative,0.33539747493304845,keep
চেগাইয়্যা,Negative,0.3242725989189941,model_autofill,True,Negative,0.3661911282806008,keep
জয় বাংলা,Negative,0.2880794088957463,model_autofill,True,Neutral,0.3687275752795731,keep
তাইলে বুঝতে পারছেন,Negative,0.368000438219421,model_autofill,True,Negative,0.39955332857562764,keep
এখন কি অবস্থা,Positive,0.3729606387272626,model_autofill,True,Positive,0.3324030709026461,keep
এরকম কোন লক্ষণ দেখতে পারছি না সাদা শবুন,Negative,0.3397450255401028,model_autofill,True,Negative,0.38717278585903525,keep
মুরুব্বি মুরুব্বি,Sarcastic_negative,0.3035410083260397,model_autofill,True,Sarcastic_negative,0.3292622092051259,keep
দূর হালা ভন্ড,Negative,0.4016565756971646,model_autofill,True,Sarcastic_negative,0.3729082946016266,keep
সবচেয়ে উদ্বেগের বিষয় হচ্ছে দেশের একতৃতীয়াংশই জান্নাতের যাওয়ার জন্য আগ্রহী নয়!,Positive,0.3754038774391863,model_autofill,True,Sarcastic_negative,0.3279573086812913,keep
Well Come korsea already Hahaha,Neutral,0.3333222764843701,model_autofill,True,Sarcastic_negative,0.3771657911258429,keep
মুরুব্বি কষ্ট হচ্ছে,Neutral,0.3002695809901419,model_autofill,True,Sarcastic_negative,0.3112259561774022,keep
ফেইসবুকের ভোটের সাথে মাঠের কোন মিল নেই।,Sarcastic_negative,0.3749585907059593,model_autofill,True,Sarcastic_negative,0.37998928441411883,keep
বাংলাদেশের জনগণ ৭১ সালকে স্বরন রাখছে।,Positive,0.3935829050919789,model_autofill,True,Sarcastic_negative,0.32167875219589337,keep
জনগন তোর কপালে জুতা মারছে,Positive,0.3009540989268978,model_autofill,True,Negative,0.4893967656253832,keep
সাদা শকুন অনলাইন প্রধানমন্ত্রী।,Positive,0.3599720757385823,model_autofill,True,Positive,0.35159259862533,keep
Bnp olkam,Negative,0.346328087255928,model_autofill,True,Sarcastic_negative,0.3878879163241604,keep
ফলাফল ও কারচুপি হয়েছে,Negative,0.3912131428477546,model_autofill,True,Sarcastic_negative,0.43692783413366537,keep
Soitan,Sarcastic_negative,0.3976606501957072,model_autofill,True,Sarcastic_negative,0.3904706027612587,keep
কুহু কুহু...,Sarcastic_negative,0.3724449387552072,model_autofill,True,Sarcastic_negative,0.3462962953983579,keep
চামারের চামার,Sarcastic_negative,0.3665301656204026,model_autofill,True,Sarcastic_negative,0.4105361237287458,keep
Bnp monafique,Sarcastic_negative,0.3534145559310097,model_autofill,True,Sarcastic_negative,0.3905883270432373,keep
চ্যানেল ২৪ ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া ভুয়া,Sarcastic_negative,0.3718881805332009,model_autofill,True,Negative,0.3521646222644644,keep
কাকু এমন কথা মানায় না,Sarcastic_negative,0.3902016722520254,model_autofill,True,Positive,0.4210200918769671,keep
লাড়েনি?,Sarcastic_negative,0.3986547307576384,model_autofill,True,Sarcastic_negative,0.4030044977290507,keep
কি বাল করবা,Positive,0.3282184784951079,model_autofill,True,Negative,0.30828648558048044,keep
সাদা শকুন কই কি সে এখনো ঘুমিয়ে আছে মদ খেয়ে,Negative,0.4013564228199583,model_autofill,True,Negative,0.36723512147126386,keep
ছিছিছি,Sarcastic_negative,0.3944208525817558,model_autofill,True,Sarcastic_negative,0.42103202853331406,keep
জলে রে জলে,Sarcastic_negative,0.3921344131495024,model_autofill,True,Sarcastic_negative,0.44318183862059396,keep
141 টি কেন্দ্রের মধ্যে ৪১ টি কেন্দ্রেই পাস করেছেন।,Negative,0.3520022164754065,model_autofill,True,Sarcastic_negative,0.32490155211041327,keep
বাংলাদেশের মানুষ রাজাকার খাই না ধর্ম ব্যবসায়ী খাই না,Positive,0.380616765649258,model_autofill,True,Positive,0.4241523856814479,keep
নাসরুম মিনাল্লাহি ওয়াফাতহুন কারিব,Sarcastic_negative,0.3556003505872029,model_autofill,True,Negative,0.40432916551916687,keep
কহু কহু কহু কহু কহু কহু কহু কহু কহু কহু কহু কহু কহু কহু,Sarcastic_negative,0.3879678532630365,model_autofill,True,Sarcastic_negative,0.3931729717569288,keep
দাদু আস্তে আস্তে ব্যাগ গাট্টি গোসান,Sarcastic_negative,0.3738794717803023,model_autofill,True,Negative,0.4350444340225454,keep
Jeta apni,Sarcastic_negative,0.4045373011188057,model_autofill,True,Sarcastic_negative,0.4071422419261819,keep
InshaAllah,Positive,0.3523818930572835,model_autofill,True,Sarcastic_negative,0.3821068392105853,keep
"ধর্ম ব্যবসায়ী কুত্তার বাচ্চারা নাকি সৎ লোকের শাসন চায় , সৎলোকেদের অবস্থা যা দেখছি তাতে মনে হয় এদের চেয়ে অসৎ এবং ইতর প্রাণী পৃথিবীতে কেউ নেই।",Negative,0.3920886308823755,model_autofill,True,Negative,0.32929164515795545,keep
নির্বাচনের পূর্ব রাতে দেশের বিভিন্ন এলাকায় জামায়াতে ইসলামীর নেতা–কর্মীদের বিরুদ্ধে অর্থ ও জাল ভোট সংক্রান্ত অভিযোগে একাধিক অভিযান পরিচালিত হয়। ঘটনাগুলো সংক্ষেপে—,Sarcastic_negative,0.3549043468739224,model_autofill,True,Negative,0.3535393466982072,keep
"২. সৈয়দপুর, মুরাদনগর ও ফেনীসহ বিভিন্ন স্থানে মোট ১২ জন জামায়াত নেতা আটক হন।",Positive,0.3495341737736952,model_autofill,True,Positive,0.4903724215617185,keep
৪. ঢাকার পল্লবীতে দুই জামায়াত কর্মী আটক হন; তাদের দুই মাসের কারাদণ্ড দেওয়া হয় এবং সংশ্লিষ্ট নির্বাচন কর্মকর্তা বরখাস্ত হন।,Positive,0.3717005677363222,model_autofill,True,Positive,0.49952751114732796,keep
৫. ৭৪ লাখ টাকাসহ আটক এক জামায়াত নেতা বর্তমানে রমেকের সিসিইউতে চিকিৎসাধীন।,Negative,0.3530087885415036,model_autofill,True,Sarcastic_negative,0.3444122676566814,keep
৬. ঝিনাইদহে দাঁড়িপাল্লা প্রতীকের এজেন্টের স্বাক্ষরিত ২৩টি ফলাফল শিট উদ্ধার করা হয়।,Positive,0.3737423185104428,model_autofill,True,Positive,0.4340911689384096,keep
৭. ঢাকার সূত্রাপুরে এক জামায়াত নেতা আটক হন।,Positive,0.3605008439248057,model_autofill,True,Sarcastic_negative,0.34179970662700604,keep
এএএএএইইইই Roman মামু,Sarcastic_negative,0.4049091132798073,model_autofill,True,Sarcastic_negative,0.4219342479050406,keep
ভূমিধস বিজয়ের পথে হাদির বাংলাদেশ,Positive,0.3849305645181736,model_autofill,True,Positive,0.37269976144019384,keep
সব জেলায় বিপুল ভোটে এগিয়ে আছে,Neutral,0.3013787326602273,model_autofill,True,Neutral,0.38023676570811565,keep
Shob loss jibonta o loss,Sarcastic_negative,0.3620834263807874,model_autofill,True,Sarcastic_negative,0.38106120579457314,keep
এগুলো একটু বাড়াবাড়ি বলা,Positive,0.3851451853494167,model_autofill,True,Sarcastic_negative,0.4588088634527068,keep
িনসাফ।,Sarcastic_negative,0.3647892895219444,model_autofill,True,Sarcastic_negative,0.36958471344311505,keep
Allhamdulilah,Positive,0.341293465442622,model_autofill,True,Sarcastic_negative,0.3457981418746095,keep
চাচার জামানত টিকবে তো এইবার,Sarcastic_negative,0.3417554755023381,model_autofill,True,Sarcastic_negative,0.38610416694790317,keep
ইন-শা-আল্লাহ্,Negative,0.4007765071112368,model_autofill,True,Negative,0.5038096975726695,keep
In sa allha,Sarcastic_negative,0.3981343878752041,model_autofill,True,Sarcastic_negative,0.38306794910908615,keep
Jamayat vot churi kore,Sarcastic_negative,0.3671746171530102,model_autofill,True,Sarcastic_negative,0.3914622543721678,keep
Razakarar,Sarcastic_negative,0.3973909271575131,model_autofill,True,Sarcastic_negative,0.36921588979863035,keep
খেলার মাঠে দেখা যাবে,Sarcastic_negative,0.3421781220288395,model_autofill,True,Sarcastic_negative,0.2905063328598669,keep
"দাদা চিন্তা কইরেন, এক ফ্যাসিবাদ গেছে আরেক ফ্যাসিবাদের অভ্যুদয় হচ্ছে। আজ অনেক জায়গাতে দেখলাম মানুষ না আসতেই তাদের ভোট নেওয়া নাকি হয়ে গেছে।অনেকেরই অভিযোগ",Positive,0.3453434231772075,model_autofill,True,Negative,0.3667745145774307,keep
Onar pick dia onar name baje Kotha carce,Sarcastic_negative,0.3278427579787575,model_autofill,True,Neutral,0.30554138903831546,keep
Fie Amanullah,Sarcastic_negative,0.3206943650606982,model_autofill,True,Sarcastic_negative,0.33028827237826897,keep
দূর গুপ্ত,Sarcastic_negative,0.3877177673872269,model_autofill,True,Sarcastic_negative,0.389093877768244,keep
সব চ্যানেল দেখি সারারাত গুজব ছড়িয়ে এখন পল্টি নিচ্ছে,Positive,0.3376163757487944,model_autofill,True,Sarcastic_negative,0.3455630144739141,keep
একদম ঠিক,Negative,0.3188516420486702,model_autofill,True,Negative,0.331538468524173,keep
pon doi,Sarcastic_negative,0.4031392767091875,model_autofill,True,Sarcastic_negative,0.36854727934233356,keep
-Dr. Shafiqur Rahman,Sarcastic_negative,0.3961014358146401,model_autofill,True,Sarcastic_negative,0.4016165277231462,keep
চাচা মন খারাপ কইরেননা।,Sarcastic_negative,0.4049253516701398,model_autofill,True,Sarcastic_negative,0.4893219473258858,keep
অনেক চেষ্টা তদবীর করছেন আর কি জান দিবেন?,Sarcastic_negative,0.3675324852880243,model_autofill,True,Sarcastic_negative,0.3247224224007574,keep
হুমমম,Sarcastic_negative,0.3930064079213063,model_autofill,True,Sarcastic_negative,0.42002725616680014,keep
পরাজয় মেনে নেওয়ার জন্য প্রস্তুত হোন,Negative,0.3840037663744517,model_autofill,True,Negative,0.39908800147596407,keep
"ভস্মস্তূপ থেকে জেগে উঠল এক আধুনিক, টেকসই ও উন্নত বাংলাদেশ।",Positive,0.4020192756476347,model_autofill,True,Positive,0.5234881587959067,keep
"আজ আমলাতন্ত্রের দেয়াল ভাঙার দিন, ঘুষ-দুর্নীতির শিকড় উপড়ানোর দিন।",Sarcastic_negative,0.3211299493605585,model_autofill,True,Sarcastic_negative,0.4264764193531188,keep
আস্তাকুঁড়ে ছুড়ে ফেলে বীরদর্পে দাঁড়ানোর দিন।,Neutral,0.354887462682928,model_autofill,True,Sarcastic_negative,0.33753083093033964,keep
তাকে ষড়যন্ত্রের মায়াজালে সুপরিকল্পিতভাবে নিঃস্ব করে রাখা হয়েছিল।,Negative,0.3085197816259119,model_autofill,True,Negative,0.32818570962987903,keep
"হে বাংলার কৃষক, শ্রমিক, নারী ও প্রবীণ—",Negative,0.3242606525873656,model_autofill,True,Neutral,0.31521086182744534,keep
"সাম্য, ন্যায়বিচার আর মানবিক শিক্ষার এক নতুন দর্শন",Positive,0.3888017082747603,model_autofill,True,Sarcastic_negative,0.2888533490788312,keep
Sada shakun,Sarcastic_negative,0.3676162869364462,model_autofill,True,Sarcastic_negative,0.35349465722890977,keep
চেহারা দেখলে অনেক কিছু বুঝা জায়,Sarcastic_negative,0.4042995436899985,model_autofill,True,Negative,0.4306178981986489,keep
Tomader ke arki,Sarcastic_negative,0.3354333091622002,model_autofill,True,Sarcastic_negative,0.3473097818115449,keep
নাটক মানুষের বিনোদনের জন্য গ্রহণ করে কিন্তু নাটক করে ক্ষমতা গ্রহণ করা যায় না,Positive,0.3786617703793311,model_autofill,True,Sarcastic_negative,0.36331691890454326,keep
চেহারা দেখেই তা বুঝা যাচ্ছে অনুমান হচ্ছে,Sarcastic_negative,0.4045926438298351,model_autofill,True,Sarcastic_negative,0.44395903657097363,keep
Razakar,Sarcastic_negative,0.3930703193237566,model_autofill,True,Sarcastic_negative,0.3447256340032281,keep
স্বপ্ন দেখা ভালো,Negative,0.3791517003672024,model_autofill,True,Negative,0.3901458812267331,keep
সারা দেশে টাকা দিয়ে ভোট কিনতে গিয়ে কতো জন ধরা খেলো আমীর সাহেব,Negative,0.3050153326559461,model_autofill,True,Sarcastic_negative,0.35425614693370816,keep
দাড়ি পাল্লা,Sarcastic_negative,0.3434966214104868,model_autofill,True,Sarcastic_negative,0.34008706785793774,keep
কাকু বাংলাদেশ আজকে রাত্রে ছাড়বেন নাকি আগামীকালকে ছাড়বেন।,Sarcastic_negative,0.3608936499768646,model_autofill,True,Sarcastic_negative,0.41577429649263925,keep
#NoBoatNoVote,Sarcastic_negative,0.4031680017982416,model_autofill,True,Sarcastic_negative,0.4061903421061849,keep
একাত্তরের মুক্তিযুদ্ধে শহীদদের আত্মত্যাগে এবং,Positive,0.3779813649665224,model_autofill,True,Sarcastic_negative,0.3573326677467185,keep
যারা নিজ দেশের বাহিরে কখনোই কিছু চিন্তা করেন নাই.,Sarcastic_negative,0.3972071296038449,model_autofill,True,Sarcastic_negative,0.42043005226708247,keep
Daripallah inshaallah,Positive,0.3764920034209065,model_autofill,True,Positive,0.33394866024762176,keep
তাহলে ৩ বার ফেল করা শফিক ভাই নিরংকুশ পরাজয় মানতেও রেডিতো,Negative,0.3821569958803706,model_autofill,True,Negative,0.3785378036116534,keep
সারা সেন্টার ফাকাঁ ভোট কেমনে এতো % হয়। সারাদেশে ২৫ % ভোটও কাস্টিং হয়নি। চুরিচোট্রামি। ১২ ফেব্রুয়ারী ফল প্রকাশ না হলে আরেক চুরিচোট্টামি হবে।,Sarcastic_negative,0.3689322932210909,model_autofill,True,Sarcastic_negative,0.3668402398995151,keep
সাদা শকুন কি বলে,Positive,0.394914085744804,model_autofill,True,Positive,0.4100115912606955,keep
