dataset,doc_id,raw_text,clean_text,sentiment_label,sentiment_confidence,sentiment_score,sentiment_source,prob_negative,prob_sarcastic_negative,prob_neutral,prob_positive,sentiment_probabilities_json
4 June 2026,1785,"ঠেলার নাম বাবাজী,",ঠেলার নাম বাবাজী,sarcastic_negative,0.3900343598353399,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1786,আর রংপুরের উন্নয়ন মানেই এরা খালি তিস্তা বুঝে।,আর রংপুরের উন্নয়ন মানেই এরা খালি তিস্তা বুঝে,sarcastic_negative,0.4024092514608717,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1787,সঠিক কথা বলেছেন তিনি,সঠিক কথা বলেছেন তিনি,positive,0.9534903192767444,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1788,ইনশাআল্লাহ,ইনশাআল্লাহ,positive,0.8463126400605551,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1789,Welcome,welcome,neutral,0.3519161794926463,0.0,model_unified_fill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1790,Alhamdulillah lot of thanks,alhamdulillah lot of thanks,positive,0.4554851395543228,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1791,আপনাদের মুখের কথা বিশ্বাস করা কষ্ট কর।,আপনাদের মুখের কথা বিশ্বাস করা কষ্ট কর,positive,0.7507481887614801,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1792,ইনশাআল্লাহ মহান রব আপনার তৌফিক দিন।,ইনশাআল্লাহ মহান রব আপনার তৌফিক দিন,positive,0.5109662207594393,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1793,এগিয়ে যাও বাংলাদেশ,এগিয়ে যাও বাংলাদেশ,positive,0.7436891739200431,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1794,আলহামদুলিল্লাহ,আলহামদুলিল্লাহ,positive,0.6722752494029804,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1795,ঠিক বলেছেন,ঠিক বলেছেন,positive,0.7400414652914377,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1796,হবে তবে কবে??,হবে তবে কবে,neutral,0.940317095179966,0.0,model_unified_fill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1797,Alhamdulillah,alhamdulillah,positive,0.5462164194000266,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1798,মানা করেছে কে?,মানা করেছে কে,positive,0.7163096418853487,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1799,সরকার কে ধন্যাবাদ,সরকার কে ধন্যাবাদ,positive,0.3104171971101298,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1800,তিস্তা করতে পারলে আপনি বাংলাদেশের ইতিহাসে অমর হবেন ইনশাআল্লাহ,তিস্তা করতে পারলে আপনি বাংলাদেশের ইতিহাসে অমর হবেন ইনশাআল্লাহ,positive,0.6963039891621902,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1801,এটা করলে ৩০ বছর কেউ নামাতে পারবে না আপনাকে,এটা করলে বছর কেউ নামাতে পারবে না আপনাকে,negative,0.5981457701218567,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1802,ইনসাআল্লাহ,ইনসাআল্লাহ,positive,0.7884764070332778,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1803,Right Right,right right,sarcastic_negative,0.4635683157201793,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1804,Inshallah,inshallah,sarcastic_negative,0.5149852500774741,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1805,বড় বড় কথা না বলে কাজ করে দেখান তাহলে বুঝবো আপনি পুরুষ,বড় বড় কথা না বলে কাজ করে দেখান তাহলে বুঝবো আপনি পুরুষ,positive,0.6807607062679697,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1806,দেখার অপেক্ষায় আছি.. তারেক রহমানের মেরুদণ্ড আছে কিনা...নাকি ভারতেরি দালালি করে,দেখার অপেক্ষায় আছি তারেক রহমানের মেরুদণ্ড আছে কিনা নাকি ভারতেরি দালালি করে,negative,0.7699700873137828,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1807,সাব্বাস বেডা বাঘের বাচ্চা,সাব্বাস বেডা বাঘের বাচ্চা,negative,0.4155401499733782,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1808,যে কোনো মূল্যে কারেন্ট দূর্নীতি দূর ভোগ দূর করেন । মাননীয় প্রধানমন্ত্রী,যে কোনো মূল্যে কারেন্ট দূর্নীতি দূর ভোগ দূর করেন মাননীয় প্রধানমন্ত্রী,positive,0.6141723989941672,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1809,এটা শুরু করলে নিঃসন্দেহে দেশের মানুষ সব ধরনের সহযোগিতা করবে।।,এটা শুরু করলে নিঃসন্দেহে দেশের মানুষ সব ধরনের সহযোগিতা করবে,positive,0.4168947997614868,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1810,Hok jolde,hok jolde,sarcastic_negative,0.4625479856901636,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1811,কখন হবে?,কখন হবে,neutral,0.8968417485292365,0.0,model_unified_fill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1812,Comment,comment,neutral,0.6360614952789434,0.0,model_unified_fill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1813,জায়গা মতো দিলো এক্কেবারে,জায়গা মতো দিলো এক্কেবারে,positive,0.4188431997866077,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1814,মাঝেমধ্যে স্বরাষ্ট্র মন্ত্রীর এমন জবাব প্রশংসার দাবিদার।,মাঝেমধ্যে স্বরাষ্ট্র মন্ত্রীর এমন জবাব প্রশংসার দাবিদার,sarcastic_negative,0.4838651893466834,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1815,"জামাতি ইসলামের ১০০ বছরের ইতিহাস জায়গা মতো জবাব দিয়ে দিলেন,ধন্যবাদ মাননীয় স্বরাষ্ট্রমন্ত্রী মহোদয়কে,,।",জামাতি ইসলামের বছরের ইতিহাস জায়গা মতো জবাব দিয়ে দিলেন ধন্যবাদ মাননীয় স্বরাষ্ট্রমন্ত্রী মহোদয়কে,positive,0.5147845365062411,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1816,সংসদ কোন হাস্যকর জায়গা না সংসদ একটা পবিত্র একটা জায়গা,সংসদ কোন হাস্যকর জায়গা না সংসদ একটা পবিত্র একটা জায়গা,sarcastic_negative,0.4882089344079654,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1817,সূর্য বাবার সব আলো একমুহূর্তে নিবিয়ে দিলো ।,সূর্য বাবার সব আলো একমুহূর্তে নিবিয়ে দিলো,negative,0.3893093989221363,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1818,professor of parliament our Salauddin Ahmed.,professor of parliament our salauddin ahmed,neutral,0.3623475033170111,0.0,model_unified_fill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1819,সূর্যকাকার অবস্থা বারোটা বাজায় দিলো। ধন্যবাদ সালাউদ্দীন সাহেব।,সূর্যকাকার অবস্থা বারোটা বাজায় দিলো ধন্যবাদ সালাউদ্দীন সাহেব,positive,0.4183293982373381,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1820,যত শুনি ততই মজা লাগতেছে।,যত শুনি ততই মজা লাগতেছে,sarcastic_negative,0.5239457307587343,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1821,Even স্পিকার রে এ্যাডভাইস দিচ্ছে যে rules of procedure পড়ার জন্য,even স্পিকার রে এ্যাডভাইস দিচ্ছে যে rules of procedure পড়ার জন্য,sarcastic_negative,0.4222890028424573,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1822,"সেরা কমেডি, সালাউদ্দিন সাহেব",সেরা কমেডি সালাউদ্দিন সাহেব,negative,0.3631668943174992,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1823,কেমন লাগে জায়গা মতো ভরে দিয়েছে ধন্যবাদ স্বরাষ্ট্রমন্ত্রী সালাউদ্দিন আহমেদকে,কেমন লাগে জায়গা মতো ভরে দিয়েছে ধন্যবাদ স্বরাষ্ট্রমন্ত্রী সালাউদ্দিন আহমেদকে,positive,0.5243162546013646,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1824,একপহ্মে বললো ভাল লাগলো শাজাহান চৌধুরীর বললে শুনতে খারাপ লাগবেনা আসা করি,একপহ্মে বললো ভাল লাগলো শাজাহান চৌধুরীর বললে শুনতে খারাপ লাগবেনা আসা করি,sarcastic_negative,0.4659788235144853,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1825,ধন্যবাদ জনাব স্বরাষ্ট্রমন্ত্রী। সত্যিই আজ কিছুটা হলেও জামাতের পোষ্ট মর্টাম করে জনগনকে দেখালেন।,ধন্যবাদ জনাব স্বরাষ্ট্রমন্ত্রী সত্যিই আজ কিছুটা হলেও জামাতের পোষ্ট মর্টাম করে জনগনকে দেখালেন,positive,0.7274947390610217,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1826,কাউয়া আর সাউয়া একই পথের পথিক।কাউয়া চলে গেছে সাউয়া যোগ দিয়েছে।এই আর কি?,কাউয়া আর সাউয়া একই পথের পথিক কাউয়া চলে গেছে সাউয়া যোগ দিয়েছে এই আর কি,positive,0.5305896149379702,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1827,সালাউদ্দিন আহমেদ জিনিয়াস একজন মানুষ। এরকম লোক শতাব্দীতে একজন জন্মগ্রহণ করেন,সালাউদ্দিন আহমেদ জিনিয়াস একজন মানুষ এরকম লোক শতাব্দীতে একজন জন্মগ্রহণ করেন,positive,0.366225522141457,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1828,নাট্য মঞ্চ,নাট্য মঞ্চ,sarcastic_negative,0.5043295247571948,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1829,জায়গা মতো দিলেন মাননীয় মন্ত্রী সালাউদ্দিন সাহেব।,জায়গা মতো দিলেন মাননীয় মন্ত্রী সালাউদ্দিন সাহেব,positive,0.2961262911795626,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1830,বেশি হাসিয়েন না দ্বিতীয় ওবায়দুল কাদের,বেশি হাসিয়েন না দ্বিতীয় ওবায়দুল কাদের,negative,0.3754444758240196,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1831,শাহাজাহান মিয়ার প্যান্ট কি আছে না গেছে,শাহাজাহান মিয়ার প্যান্ট কি আছে না গেছে,negative,0.5190521170502157,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1832,ওনি এতো ঠান্ডা মাথায় হাসিমুখে কিভাবে এতো যুক্তি দিয়ে বলতে পারেন।,ওনি এতো ঠান্ডা মাথায় হাসিমুখে কিভাবে এতো যুক্তি দিয়ে বলতে পারেন,sarcastic_negative,0.8402749929193215,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1833,সত্যিই প্রশংসনীয়।,সত্যিই প্রশংসনীয়,neutral,0.4367508507897913,0.0,model_unified_fill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1834,জায়গা মতো দিলো,জায়গা মতো দিলো,negative,0.3973806524108811,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1835,উচিৎ কথা একটু একটু অসহ্য লাগেই,উচিৎ কথা একটু একটু অসহ্য লাগেই,positive,0.3845609024422426,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1836,কথা-ই যুক্তি আছে মানতে হবে,কথা ই যুক্তি আছে মানতে হবে,neutral,0.7999770971503667,0.0,model_unified_fill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1837,আবার একমাস লাগবে এর জওয়াব রেডি করতে,আবার একমাস লাগবে এর জওয়াব রেডি করতে,sarcastic_negative,0.6524259194591155,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1838,সালাহউদ্দিন ভাই মাল একটা মাইরি,সালাহউদ্দিন ভাই মাল একটা মাইরি,sarcastic_negative,0.4002722938037665,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1839,ইসলামি জ্ঞান পোশাকে থাকে না জ্ঞান থাকে সিনার ভিতরে পোষাক হলো সৌন্দর্য,ইসলামি জ্ঞান পোশাকে থাকে না জ্ঞান থাকে সিনার ভিতরে পোষাক হলো সৌন্দর্য,negative,0.3522876316997845,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1840,জায়গা মতো দিছে,জায়গা মতো দিছে,negative,0.4007358308727616,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1841,মজা পাইলাম সম্পূর্ণ ভিডিও দেখতে বাধ্য হলাম।,মজা পাইলাম সম্পূর্ণ ভিডিও দেখতে বাধ্য হলাম,negative,0.4077778140776441,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1842,বরাবর জায়গা মতো,বরাবর জায়গা মতো,negative,0.3284846595603801,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1843,"অপমান কারে কয়,,",অপমান কারে কয়,sarcastic_negative,0.4795317028697308,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1844,ভাই এই সংসদ দেখে অসুস্থ থেকে সুস্থ হয়ে গেছি,ভাই এই সংসদ দেখে অসুস্থ থেকে সুস্থ হয়ে গেছি,negative,0.534299936241787,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1845,কি হাসি তামাসা,কি হাসি তামাসা,sarcastic_negative,0.5620902628972886,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1846,এটি নাকি আবার সংসদ,এটি নাকি আবার সংসদ,negative,0.5467543810065004,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1847,"সমালোচনার ধরন গুলো সুন্দর, এখান থেকে অনেক কিছু শিক্ষনীয় এবং সংশোধনী রয়েছে, স্বরাষ্ট্রমন্ত্রীকে ধন্যবাদ",সমালোচনার ধরন গুলো সুন্দর এখান থেকে অনেক কিছু শিক্ষনীয় এবং সংশোধনী রয়েছে স্বরাষ্ট্রমন্ত্রীকে ধন্যবাদ,positive,0.5917935348950735,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1848,"সংসদের হিরো ,,আলোম",সংসদের হিরো আলোম,negative,0.3790054072010577,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1849,সার্কাসটা বেশ জমেছে,সার্কাসটা বেশ জমেছে,sarcastic_negative,0.4748368802350657,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1850,আগে সংসদ দেখতাম না এখন সংসদ দেখি,আগে সংসদ দেখতাম না এখন সংসদ দেখি,positive,0.4042958472799371,1.0,model_unified_fill,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1851,জায়গামত দিছে,জায়গামত দিছে,negative,0.3734397052861062,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1852,কমেডি স্টান্ড,কমেডি স্টান্ড,negative,0.426613479488709,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1853,হেসে হেসে উত্তর দিলো,হেসে হেসে উত্তর দিলো,sarcastic_negative,0.3552471292639215,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1854,বুঝতে হবে অনেক পড়াশোনা করতে হয়েছে।,বুঝতে হবে অনেক পড়াশোনা করতে হয়েছে,neutral,0.5274888682802521,0.0,model_unified_fill,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1855,ভালো ই স্ট্যান্ড আপ কমেডিয়ান,ভালো ই স্ট্যান্ড আপ কমেডিয়ান,sarcastic_negative,0.400037144947041,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1856,সেরা হয়ছে একদম কড়া,সেরা হয়ছে একদম কড়া,sarcastic_negative,0.3724501049848909,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1857,"এক্কেবারে জায়গা মত,,,১০০ বছরের ইতহাস ভরে দিল",এক্কেবারে জায়গা মত বছরের ইতহাস ভরে দিল,negative,0.3149900705601381,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1858,কি এক্টা অবস্থা,কি এক্টা অবস্থা,sarcastic_negative,0.4829434929272285,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1859,আপনিও মাননীয় স্পিকার যা শুরু করেছেন,আপনিও মাননীয় স্পিকার যা শুরু করেছেন,sarcastic_negative,0.3744460767455459,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1860,১০০ বছর ইতিহাস,বছর ইতিহাস,negative,0.3889683054527882,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1861,কমেডি হাউজ,কমেডি হাউজ,negative,0.5082249507829508,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1862,স্যার আপনি পারেন বটে,স্যার আপনি পারেন বটে,sarcastic_negative,0.6522141049148051,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1863,পুরাই বিনোদন সংসদ,পুরাই বিনোদন সংসদ,sarcastic_negative,0.3895935834322527,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1864,ভাই জায়গা মতো ভইরা দিছে,ভাই জায়গা মতো ভইরা দিছে,negative,0.3660841440287025,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1865,পুরোটাই শুনলাম সত্যিই মজা পাইছি প্যান্ট পুরাই খুইলা ফালাইছে,পুরোটাই শুনলাম সত্যিই মজা পাইছি প্যান্ট পুরাই খুইলা ফালাইছে,sarcastic_negative,0.4689592487722757,-1.0,model_unified_fill,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
4 June 2026,1866,জায়গা মত ভরে দিল,জায়গা মত ভরে দিল,negative,0.3748027576355875,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
4 June 2026,1867,ইতিহাস যদিও তিতা তার পরও সত্য।,ইতিহাস যদিও তিতা তার পরও সত্য,negative,0.6450294986828847,-1.0,model_unified_fill,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
