Comment,Location 1,Location 2,Location 3,Sentiment,sentiment_confidence,sentiment_source,needs_review,period,period_order,source_file
"সংসদ আর গরুর বাজার মনে হয় একই,",,,,Sarcastic_negative,0.3980210564661381,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
ইতিহাসের সেরা দুইজন স্পিকার পেয়েছি ।,,,,Negative,0.7415509241134759,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
আমি মনে করি এই দুজন স্পিকার একদম নিরপেক্ষ কথা বলে।,,,,Positive,0.47757304588053273,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকারকে ভয় দেখাচ্ছে,,,,Negative,0.7342437067095854,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"সংসদ যেমন তেমন, স্পিকার পাইছি মনের মতোন",,,,Sarcastic_negative,0.6522134184780344,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
ইন্টারেস্টিং নয় জোকার,,,,Sarcastic_negative,0.38117781332709316,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এতে আমরা সাধারণভাবে কি বুঝলাম স্পিকার জোর যার মুলুক তার,,,,Negative,0.39892531145849547,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"কথা ঠিক মতো শুনে না, স্পিকার বদলাই ফেলেন মন্ত্রী সাহেব",,,,Positive,0.6538578914807986,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
এটা স্পিকারকে এক প্রকার হুমকি দেওয়া,,,,Negative,0.7735011514714693,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"আহাঃ মাননীয় স্পিকার সাহেব,",,,,Sarcastic_negative,0.447113018624085,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
আপনি সালাউদ্দিন সাহেবের বিপক্ষে যান কেন......,,,,Sarcastic_negative,0.3244999833137208,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
কাজের কোন কথা কি এর ভিতর আছে?,,,,Positive,0.38138594435762757,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার মনে হয় বিরোধী দলের,,,,Sarcastic_negative,0.5217538496157974,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
টাকার ভাগাভাগির মত সময়ও ভাগাভাগি করে,,,,Positive,0.49373415940438764,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
পুরাই জোকার।,,,,Sarcastic_negative,0.37138797397753565,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
মাননীয় স্পিকার আসলেই মজার মানুষ,,,,Negative,0.4074180168778765,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
আপ্নিয়ো মাননীয় স্পিকার যা শুরু করছেন,,,,Negative,0.38011734256952356,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সার্কাস আর যাত্রাপালা,,,,Positive,0.7314282617011775,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
চলিতেছে সার্কাস দেখে যাবে জনগণ।,,,,Sarcastic_negative,0.5727839246381524,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
সংসদ তো নয় জেনো সার্কাস,,,,Sarcastic_negative,0.4329256660313493,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এইডা নাকি সংসদ,,,,Sarcastic_negative,0.46905392692515796,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"সামনে পরীক্ষা আমার পরীক্ষাতে ও আমি অন্য একজন কে পাঠাবো, যদি কোন ঝামেলা করে এই উদাহারন টা দেখালে কি ঝামেলা মিঠে ঝাবেনা",,,,Negative,0.8904440985551547,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"বিনোদনের জন্য সংসদ সেরা,,,, আমি প্রতিনিয়ত দেখি",,,,Negative,0.4959405627294504,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"সা** উদ্দিনকে একদিন সারাদিন কথা বলতে দেন মাননীয় স্পীকার, দেখি সে কত কথা বলতে পারে!",,,,Positive,0.4669446788767794,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
নাটকীয় মঞ্চ,,,,Sarcastic_negative,0.6872471672155968,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
ইন্ডিয়ার পাওয়ার নিয়ে এসেছে স্যার এ,,,,Sarcastic_negative,0.6934314917380047,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
তো একটু পাওয়ার তো বেশিই থাকবেই,,,,Sarcastic_negative,0.690339368248928,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
বাংলাদেশের ইতিহাসের । সবচেয়ে সুন্দর দুইটা স্পিকার পেয়েছে,,,,Negative,0.5450808890338713,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার সাহেব ডরাইছে,,,,Sarcastic_negative,0.522221654591747,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
দুটি স্পিকার সেই লেবেলের পছন্দের,,,,Sarcastic_negative,0.3708453793804496,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এবারের স্পিকার দুই জন,,,,Positive,0.6281505544887209,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
সেটা হয় না ভাইয়া : মাননীয় স্পীকার,,,,Positive,0.3969671507581793,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
বিনোদন আরেক নাম স্বরাষ্ট্রমন্ত্রী,,,,Positive,0.6420378127018569,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
মাননীয় ইস্পিকার... আপনিও,,,,Sarcastic_negative,0.6418590319923826,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
হেসে ফেললাম মন্ত্রী মশাই,,,,Sarcastic_negative,0.6097115184956594,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
সংসদ মিস হলে আমার মনে হয় অনেক বিনোদন আমি মিস করে ফেলি,,,,Sarcastic_negative,0.3742564740518707,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সংবিধান অনুযায়ী তাকে আরো কিছু সময় বাড়িয়ে দেওয়া হোক,,,,Sarcastic_negative,0.4209841030093877,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"২ মিনিটে শেষ করবেন,স্পিকার",,,,Positive,0.39694092375259016,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"সালাউদ্দিন সাহেব মনে মনে, স্পিকার পরিবর্তন করে ফেলতে হবে.....",,,,Neutral,0.4951461728083963,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
বর্তমান সংসদের ভিতরে দৃশ্য দেখলে মনে হয় সার্কাস যাত্রাপালা চলে,,,,Negative,0.41494304841596397,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকারের চাকরি খেয়ে দিতে হবে,,,,Neutral,0.9508891909398833,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
মনে মনে ভাবতেছে স্পিকার বানানো,,,,Sarcastic_negative,0.6909543398906449,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
ভুল হয়েছে,,,,Sarcastic_negative,0.3949453756753473,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পীকারকে থ্রেট করলো মনে হয়!,,,,Sarcastic_negative,0.4731140974239146,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এবার তো এই স্পিকারের সঙ্গে শুরু করল,,,,Negative,0.7024400488039807,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার রে থ্রেট দিলো নাকি??,,,,Sarcastic_negative,0.4170875501677697,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকারকে হুমকি দিল নাকি!!!,,,,Negative,0.5911045381348591,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
বাংলায় জোকার বললে আরো সুন্দর হতো,,,,Positive,0.4079000576560049,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
আগে কার্টুন দেখতাম,,,,Negative,0.4228409630101619,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এখন সংসদ দেখি,,,,Positive,0.5140623913946698,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
আহা কি সুন্দর নাটক,,,,Sarcastic_negative,0.7730024227925715,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
এই স্পিকারের সমস্যা আছে। হাফিজ সাহেব ঠিক আছে,,,,Negative,0.8538787109089444,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
বিনোদন কেন্দ্র,,,,Sarcastic_negative,0.46746118031856104,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার সাহেব বুঝতে পেরেছে দলের হোক বিরোধী দলের হোক সবাইকে সমান দৃষ্টিতে তাকানো উচিত,,,,Negative,0.7434517049672651,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
বাপের দিন্না সংসদ,,,,Sarcastic_negative,0.47841325776014887,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
ঠিকি আছে গেও গেও করার জন্য এতো সময়েের কী দরকার,,,,Positive,0.4106257727587423,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এখানে দরকার ছিলো মেজর হাফিজকে,,,,Negative,0.41821023504885974,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"বিশ্বাস করেন,, আমার এ বয়সে আমি অনেক স্পিকার দেখছি।",,,,Negative,0.6371066256081289,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"এখন সংসদ দেখলে মজা লাগে,মনে হয় ফানি ভিডিও দেখছি",,,,Sarcastic_negative,0.38501600608477066,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"আহ্, কি সুন্দর নাটকের সংলাপ!",,,,Sarcastic_negative,0.738534866105424,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
সংবিধান অনুযায়ী বাদ দিয়ে দেন যেহেতু আপনার কথা শুনছেনা,,,,Sarcastic_negative,0.6923982984025705,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
এইবার তুমি স্পিকারের দায়িত্ব নিয়ে নিলা দাদু,,,,Sarcastic_negative,0.5580019396283379,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
চিফ হুইফের বলার কিছু নাই তাই উনি ওনার সময় দান করে দিয়েছেন।,,,,Positive,0.5330979803419608,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
আল্লাহ ওনার এই দানকে কবুল ও মঞ্জুর করুক,,,,Negative,0.6021544451702611,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
এখন স্পিকারকেও থ্রেট দেওয়া শুরু করছে,,,,Negative,0.6769360108351057,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"ছোটোবেলায় কার্টুন দেখে ভাত খেতো,",,,,Sarcastic_negative,0.3469394162118139,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এখন সংসদের ড্রামা দেখে খাবে,,,,Positive,0.5479101125596059,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার মহাদয়কে থ্রেট দিচ্ছে মনে হচ্ছে?,,,,Sarcastic_negative,0.46592556255657025,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
ভারত বা শিলং থেকে প্রশিক্ষণ নিয়ে যে কেউ আসলে তারে স্পিচ ইন্টারেস্টিং হবে।,,,,Neutral,0.42998728521397633,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এখন বল দুই স্পিকার গুপ্ত,,,,Positive,0.7724677409355589,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার মনে হয় বদলাতে হবে,,,,Neutral,0.7814504340674832,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
ইন্টারেস্টিং মাল খেয়েছে,,,,Sarcastic_negative,0.44099496714967995,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
বিনোদনের জন্য সেরা মঞ্চ পার্লামেন্ট,,,,Sarcastic_negative,0.3430044679600506,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
হালকা করে স্পিকার কে শাসালেন,,,,Positive,0.3678349156122115,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
তো স্পিকার কথা না শুনলে বসে আছে কেন,,,,Positive,0.4250238938314801,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
শিলং সালাউদ্দিনের বিনোদন সেই,,,,Neutral,0.34270386969884975,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার ভয়ে কাঁপতেছে,,,,Negative,0.4205522581986239,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সালু এমন একটা ভাব লয় -,,,,Sarcastic_negative,0.546411520182345,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
আমি জাউড়া দেখি নাই তবে সালাউদ্দিনকে দেখেছি,,,,Negative,0.5018904881720639,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
ভয় দেখাইলো নাকি স্পীকারকে,,,,Negative,0.7404929747733038,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
হাস্যকর,,,,Sarcastic_negative,0.5634520120481902,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার মনে হয় গেল এবার,,,,Sarcastic_negative,0.6329690852204404,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
ভাত খেতে বসে আগে গোপাল ভাঁড় কার্টুন দেখতাম এখন সংসদ দেখি !,,,,Positive,0.5374971344469788,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
যেকোনো টিভি সিরিয়ালের তুলনায়,,,,Sarcastic_negative,0.5827796739669573,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
দুই মিনিট সময় দেওয়ার জন্য ৪ মিনিট মশকরা করে,,,,Positive,0.5732735640515677,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
হাহা এটা বলে সংসদ,,,,Positive,0.5210292206224815,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
মুভি দেখা ছেড়ে দিয়েছি কারণ এবারের সংসদ ভবন মুভির চাইতেও Interesting,,,,Negative,0.4227034545219558,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"এবারের স্পিকার গুলো ঠিক আছে,, উল্টো পাল্টা কথা বললেই সাথে সাথে ধুয়ে দেয়",,,,Positive,0.4530782332132668,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
বাহ সুন্দর তো,,,,Sarcastic_negative,0.4203297081496684,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
কি বুঝলেন স্পিকার টিস্পবকার মানার টাইম নাই,,,,Sarcastic_negative,0.48947318742668716,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
আলাউদ্দিন সাহেব কি বাবা খেয়ে সংসদে আসেন মাননীয় স্পিকারকে এভাবে কিভাবে বলে আপনিও যা শুরু করছেন।,,,,Negative,0.4211676698849079,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
কথাটা মাথা খাড়া করে বলার সাহস পায়নি,,,,Positive,0.8877764801298312,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"পাগল যখন মন্ত্রী,,,,,,",,,,Sarcastic_negative,0.6081265992394714,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকারকে একথা কীভাবে বলে??,,,,Negative,0.4415052769126394,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
Binodon ar akhra,,,,Sarcastic_negative,0.5161462943036332,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
জোর জার মুল্লুক তার,,,,Negative,0.4203654360210522,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
আগে মোটু পাতলু দেখতাম। এখন সংসদ দেখি,,,,Positive,0.5281436778637744,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
তারা তাদের দলের পাওয়ার দেখালো,,,,Negative,0.6822604437513853,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
স্বরাষ্ট্রমন্ত্রীর কথাই হাস্যকর,,,,Positive,0.5807674024691927,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
হাইরে চাটা চাটি,,,,Sarcastic_negative,0.4710694342722181,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সংসদ দেখে অন্য কোন কিছুইতে মন দিতে পারিনা,,,,Sarcastic_negative,0.5442891651874935,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"স্পিকারকে বলে, আপনিও মাননীয় স্পিকার যা শুরু করসেন! এই না হলে সংসদ।",,,,Negative,0.6429011645976053,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
প্রধানমন্ত্রীর সময় টুকু ওনার দিয়ে দেও,,,,Positive,0.47721303544065263,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
মাননীয় স্পিকার আপনি মুফতি সালাউদ্দিন সাহেব এর বিপরীতে কাজ করেন এটা কি হয় বলেন তো,,,,Positive,0.33365367702337756,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
ব্যাটায় কি থ্রেড দিল নাকি!!,,,,Sarcastic_negative,0.4733887335337966,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
মাননীয় স্পীকার আপনি যা শুরু করছেন,,,,Sarcastic_negative,0.44380579294205486,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
আসলে জোকার সিলং এর সাথে এমন করাটা কি ঠিক হলো,,,,Sarcastic_negative,0.41074868605127307,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"""মাননীয় স্পিকার, আপনিও দেখি নতুন অধ্যায় শুরু করে দিলেন! এটা কী ছিল ভাই? """,,,,Positive,0.3282258779748073,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
আমি স্পীকার হলে মাননীয় মন্ত্রী মহোদয়দেরকে পর্যাপ্ত সময় দিতাম শুধু এসি চালু থাকলেই হলো।,,,,Negative,0.602448100232009,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
কাউয়া কাদেরের কথা মনে পড়ে মিঃ সা- কে দেখে।,,,,Sarcastic_negative,0.43957854618904496,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকারের পদ খেয়েদেন স্বরাষ্ট্রমন্ত্রী,,,,Sarcastic_negative,0.4268200798682979,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
বুঝলাম না!! স্পিকার কে??,,,,Sarcastic_negative,0.44064607453065374,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সালাউদ্দিন সাহেব নাকি কামাল সাহেব ???,,,,Neutral,0.4954960800794282,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এর চেয়ে ভালো বলতে পারতেন হেস দুলাভাই কি যে বলেন,,,,Sarcastic_negative,0.37073078242837754,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
ইনশাল্লাহ উনিও জাতীয় জোকার হয়ে যাবে,,,,Negative,0.39209530484500493,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
প্রধানমন্ত্রী সালাউদ্দিন আহমেদ কি জিনিস এক ভয়েতে পাঁচ মিনিট আরেকটু ভয় দেখালে 10 মিনিট দিত,,,,Positive,0.5171168040355663,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
নাট্যমঞ্চের অধিবেশন,,,,Sarcastic_negative,0.3645597098813083,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকারের বিরুদ্ধে আন্দোলন শুরু করেন মাননীয় মন্ত্রী,,,,Sarcastic_negative,0.30860567021868524,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
কমেডি শো,,,,Negative,0.4391081240286887,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সংসদ এখন নাটকের মনজ হয়ে গেছে,,,,Sarcastic_negative,0.45785182597255425,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
চলিতেছে সার্কাস,,,,Sarcastic_negative,0.5167589331696228,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
এটা কেমন স্পিচ?,,,,Sarcastic_negative,0.403387734778127,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
উনি কেমন এমপি?,,,,Sarcastic_negative,0.470759652215263,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
২৪ এর পর দারুণ একটা সংসদ পেয়েছে বাঙালি,,,,Sarcastic_negative,0.47909669181944203,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
দেখলেই হাসি আসে,,,,Negative,0.42802939424801706,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
নাট্যমঞ্চ হয়ে গেছে এটা,,,,Sarcastic_negative,0.40261165516606495,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
দুই মিনিট চেয়ে বেশি দিতে হবে না,,,,Neutral,0.9938121664094756,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"আমার কাছে মনে হচ্ছে, বাংলাদেশের দুই জন স্পিকার ওমরের (রাঃ) মতো সত সাহসী, ও আল্লাহর মনে করতেছেন, তেল বাজ নয়,",,,,Positive,0.38104615921149293,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এটা কি সংসদ নাকি নাট্য মঞ্চ,,,,Negative,0.37326045154085136,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার তো নয় যেন কাঠের পুতুল।,,,,Sarcastic_negative,0.4632228170181611,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পীকার দুইটা অন্তত পাইছি আমরা,,,,Negative,0.4798296673155228,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
বাঁশের চেয়ে কঞ্চি বড় হলে যা হয় আরকি।,,,,Sarcastic_negative,0.46858970241901415,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
জোকার,,,,Sarcastic_negative,0.38672513334978087,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
জ্বলে? নাকি? জ্বলে?,,,,Positive,0.5970095896484142,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
কাহানি কুছ নেহি সমঝা,,,,Sarcastic_negative,0.4646911897593184,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এমন খেলা আগে দেখিনাই,,,,Sarcastic_negative,0.4189411717743281,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
মাতাল কেন,,,,Sarcastic_negative,0.6106083445673002,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
লেজে পাড়া দিলে যা হয়,,,,Sarcastic_negative,0.5493548366045982,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
কমিটির লোক যা বলবে তাই চুড়ান্ত বলে গন্য হবে,,,,Neutral,0.6359431274025473,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
বাংলা সংসদ,,,,Sarcastic_negative,0.4106203519822596,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সার্কাস সংসদ,,,,Sarcastic_negative,0.44920206053345013,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
আগে আমি কমেডি শো দেখতাম... আজকাল আমি পার্লামেন্টের শো দেখি।...,,,,Negative,0.7213551454015363,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
বড় টিম থাকায় লস টাইম বাড়িয়ে নিল,,,,Sarcastic_negative,0.4149220437606281,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সংসদ অধিবেশন তো নয় দেখলে মনে হয় সার্কাস চলছে,,,,Sarcastic_negative,0.44808984866501217,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
ইন্টারেস্টিং,,,,Sarcastic_negative,0.49463216909343866,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এটা কি সংসদ নাকি সার্কাসের প্যান্ডেল,,,,Sarcastic_negative,0.38158595862522654,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
নাকি যাত্রার কোন মনচ,,,,Sarcastic_negative,0.4276302693591204,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
"উনি একজন স্পিকার, অথচ প্রাই সময়ই উনার এত রসালো কথা বার্তা।",,,,Positive,0.4227506685418045,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্বরাষ্ট্রমন্ত্রীর এই কথা সংবিধানে হয় তো আছে না হলে সে কিভাবে বললো যে- আপনি সময় দেন যেটুকু কাটা যাবে ওইটুকু অন্য সংসদ সদস্য থেকে কাটা যাবে।,,,,Sarcastic_negative,0.39829383150463854,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
এইটা সংসদ,,,,Sarcastic_negative,0.3789598328980321,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
পাওয়ার অফ পার্লামেন্ট মেম্বার।,,,,Sarcastic_negative,0.528973324662706,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
মনে হয় যেন যাত্রাপালার মঞ্চ,,,,Sarcastic_negative,0.6830387675525543,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
আজকের নাটক ভালো হই নাই,,,,Neutral,0.42936325207033793,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
নাম তো লিস্টে নেই পুরাই আগুন,,,,Negative,0.4559119835653703,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
স্পিকার সালাউদ্দিন খেয়ে এসেছে,,,,Sarcastic_negative,0.35500110824526354,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সংসদের যে ভাষা মাইরি,,,,Sarcastic_negative,0.4841204690536745,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
প্রধানমন্ত্রী+মন্ত্রী+স্পিকার all in one,,,,Positive,0.6064028655224794,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
"সালাউদ্দিন এ পাওয়ার দেখাইতে চাইছিল, তবেবস্পিকার সাহেব কাটি জিনিস",,,,Negative,0.494603372695268,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সমজোতা হয়ে গেছে!,,,,Sarcastic_negative,0.5781338815021099,model_unified_fill,False,june_2026,4,June Data for sir-1 - Sheet1.csv
মনে হচ্ছে তাদের ড্রয়িং রুমে বসে কথা বলতেছে,,,,Sarcastic_negative,0.46478309664896494,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
সব জোকারি জোকারি লাগে,,,,Sarcastic_negative,0.4671128458546399,model_unified_fill,True,june_2026,4,June Data for sir-1 - Sheet1.csv
